name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
new york city,2017-01-19,49.9,39.9,43.5,47.5,35.9,40.6,35.2,73.1,0.049,100,8.33,rain,0,0,49.1,8.9,269.8,1016.9,60.3,9.9,116.2,10,5,,2017-01-19T07:15:54,2017-01-19T16:58:12,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72502594741,72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-20,44.8,41,42.2,44.1,35,39.6,35,75.9,0.077,100,16.67,rain,0,0,,9.8,58,1015.5,88.2,8.6,56.9,4.8,3,,2017-01-20T07:15:19,2017-01-20T16:59:22,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-21,46.2,42.2,44.2,45,37.4,40.7,41.7,90.6,0,0,0,,0,0,16.1,9.1,261.8,1011.5,84.1,4.9,63.7,5.5,3,,2017-01-21T07:14:42,2017-01-21T17:00:34,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-22,47.9,43.1,45.4,44,38.2,41.4,42.8,91.1,0.005,100,8.33,rain,0,0,29.7,21.5,45.4,1007.3,95,4.4,57.3,4.8,3,,2017-01-22T07:14:02,2017-01-22T17:01:46,0.83,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-01-23,44.8,37,40.9,37.3,26.2,31.2,35.1,80.1,0.835,100,37.5,rain,0,0,48.8,27.5,42.7,1006.8,93.9,8.2,16.5,1.2,1,,2017-01-23T07:13:21,2017-01-23T17:02:58,0.86,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-24,40.8,36.3,38.6,39.6,26.6,32.6,35.9,90,0.886,100,87.5,rain,0,0,39.8,23.6,20,994.9,86.4,6.8,32.1,2.9,3,,2017-01-24T07:12:38,2017-01-24T17:04:11,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-25,52.4,38,44.6,52.4,32.4,42,31.7,61.1,0.018,100,8.33,rain,0,0,39.1,12.6,281.6,1003.2,36.4,9.9,135.5,11.6,5,,2017-01-25T07:11:53,2017-01-25T17:05:24,0.93,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-01-26,55.1,43.3,47.1,55.1,36.9,44.2,34,61.3,0.353,100,33.33,rain,0,0,54.9,16.1,269.5,997.7,68.4,9.8,46.9,4,3,,2017-01-26T07:11:06,2017-01-26T17:06:37,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-27,43.4,37.2,41.2,36.9,27.7,33.3,25.2,52.9,0.031,100,8.33,rain,0,0,44.2,20.5,266.1,1003.4,69,9.9,109.7,9.6,5,,2017-01-27T07:10:17,2017-01-27T17:07:51,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-28,38.9,35,37.1,32.1,24,28.5,22.7,55.9,0,0,0,,0,0,29.2,19.7,264.9,1005.7,84.9,9.9,92.4,8,3,,2017-01-28T07:09:27,2017-01-28T17:09:04,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-01-29,46.5,35.1,39,41.2,28.6,33.1,21.5,51.5,0.066,100,12.5,rain,0,0,42.3,12.8,258.1,1006.7,37.7,9.9,136.8,11.8,6,,2017-01-29T07:08:34,2017-01-29T17:10:18,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-01-30,40.6,33,35.7,36.6,26.1,31,15.8,44.7,0.261,100,33.33,"rain,snow",0,0,40.3,9.8,322.1,1009.6,48.3,9.9,66.5,5.8,3,,2017-01-30T07:07:40,2017-01-30T17:11:33,0.1,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-01-31,33.9,28,31.1,31.6,21.3,26.1,22.4,71.7,0.058,100,20.83,"rain,snow",0,0,49.4,12.2,44,1012.6,63.7,8.4,84.6,7.3,4,,2017-01-31T07:06:44,2017-01-31T17:12:47,0.13,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-01,47.1,34,41.3,41.5,29.1,36,28.3,60.9,0.007,100,4.17,rain,0,0,34.6,15.9,268.3,1013.8,47.7,9.9,56.2,4.9,2,,2017-02-01T07:05:46,2017-02-01T17:14:01,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-02,44.9,34.8,39.3,41.3,29.6,34.7,22.8,52.8,0.174,100,8.33,rain,0,0,47,16.8,274.2,1018.9,39,9.9,107.3,9.3,5,,2017-02-02T07:04:47,2017-02-02T17:15:15,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-03,35.6,27.9,31.3,33.1,19.3,25.5,12.9,46.2,0.16,100,12.5,"rain,snow",0,0,41.4,13,267.7,1022.5,24.9,9.9,64.8,5.5,2,,2017-02-03T07:03:45,2017-02-03T17:16:30,0.25,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-04,36.8,23,29.8,28.3,13.8,21.9,9.8,43.1,0.146,100,8.33,"rain,snow",0,0,28.8,15.4,268.7,1027,4,9.8,158.3,13.7,6,,2017-02-04T07:02:43,2017-02-04T17:17:44,0.27,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,rain,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-05,42.2,32.1,37.1,35.6,23.8,29.7,19.8,49.6,0,0,0,,0,0,29.9,13.8,252.2,1016.9,49.8,9.9,108.7,9.4,5,,2017-02-05T07:01:38,2017-02-05T17:18:58,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-06,49.9,37.9,42.6,46.2,32.5,39.3,25.2,51.3,0.145,100,12.5,rain,0,0,50.6,12.5,260.5,1018.2,28.7,9.9,157.3,13.6,6,,2017-02-06T07:00:32,2017-02-06T17:20:13,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-07,42.8,38,39.8,42.8,28.8,33.7,36.5,88.3,0.337,100,29.17,rain,0,0,20.8,16.7,41,1011.5,73.2,5.9,99.3,8.6,5,,2017-02-07T06:59:25,2017-02-07T17:21:27,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-08,63.7,39.7,48.3,63.7,32.4,46.4,38.9,72.9,0.062,100,25,rain,0,0.1,43.6,12.1,9.4,1003.7,40.3,6.7,135.9,11.7,6,,2017-02-08T06:58:16,2017-02-08T17:22:41,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-09,44,20.7,30.8,37.4,11,23,23.2,74.4,0.378,100,41.67,"rain,snow",1,0.7,38.1,17.4,7.8,1005.3,69.3,5.2,57.9,5,4,,2017-02-09T06:57:06,2017-02-09T17:23:54,0.45,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-10,33,19.9,27.2,23.9,8.6,17.2,14.5,59,0,0,0,,5.9,4.9,30.1,16.5,264.9,1022.6,23.4,9.7,142.7,12.4,6,,2017-02-10T06:55:54,2017-02-10T17:25:08,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-11,46.2,30.7,39.5,46.2,26.8,36.1,26.4,59.5,0.083,100,12.5,rain,0,5.5,,8.7,257.5,1015.9,44.3,9.9,77.9,6.7,3,,2017-02-11T06:54:41,2017-02-11T17:26:22,0.52,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-12,39.7,32.9,35.4,35.8,22,28.2,31.5,85.8,0.231,100,58.33,"rain,snow",0,3,23,17.1,40.6,1012.8,75.1,7.6,35.9,3,2,,2017-02-12T06:53:26,2017-02-12T17:27:35,0.55,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-13,39.6,32,36.2,33.8,26.2,30.4,23.6,60.9,0.026,100,12.5,rain,0,2,46,11.6,296.3,1009,52.6,9.9,148.8,12.9,6,,2017-02-13T06:52:10,2017-02-13T17:28:48,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-14,42.7,29.8,35.3,38.5,22.9,30.1,22.5,59.9,0.048,100,12.5,"rain,snow",0,1.4,44.7,10.1,257.8,1012.7,6.3,9.9,91.1,7.8,4,,2017-02-14T06:50:53,2017-02-14T17:30:01,0.62,"Snow, Rain",Clear conditions throughout the day with rain or snow in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-15,49.8,35.9,39.6,49.8,32.5,37,30.9,71.5,0.065,100,16.67,rain,0,0.4,42.5,9.4,272.9,998.9,37,9.7,49.7,4.2,2,,2017-02-15T06:49:35,2017-02-15T17:31:13,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-16,39.4,30.6,34.7,35.9,25,29.7,18.2,51.2,0.014,100,8.33,"rain,snow",0,0.1,38,15.4,294.8,1002.7,40.9,9.9,139.8,12.1,6,,2017-02-16T06:48:16,2017-02-16T17:32:25,0.68,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-17,46.4,28,35.9,43.5,19.7,30.9,16.6,46.9,0.007,100,4.17,rain,0,0.1,44.5,11.1,275.5,1011.2,2.5,9.9,184.3,15.8,7,,2017-02-17T06:46:55,2017-02-17T17:33:37,0.71,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-18,62.1,35.3,48.4,62.1,30.3,46.6,27.3,44.8,0,0,0,,0,0,23,11.6,264.4,1008.8,2.4,9.7,170.5,14.7,6,,2017-02-18T06:45:33,2017-02-18T17:34:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-19,67.8,51.7,57.8,67.8,51.7,57.8,33.6,40.6,0,0,0,,0,0,22.4,10.1,265.6,1009.6,11.6,9.9,148,12.8,6,,2017-02-19T06:44:11,2017-02-19T17:36:00,0.78,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-20,57.4,42.8,49.4,57.4,37,47.5,25,40.5,0,0,0,,0,0,25.3,12.7,358.9,1021.9,1.1,9.9,189.3,16.3,7,,2017-02-20T06:42:47,2017-02-20T17:37:12,0.81,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-21,46.9,36.9,41.8,44.2,28.9,36.9,25.2,52.3,0,0,0,,0,0,18.3,13,105.3,1026.2,9.2,9.9,125.1,10.6,5,,2017-02-21T06:41:22,2017-02-21T17:38:22,0.84,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-22,56.9,42.3,47.7,56.9,38,46.2,37.7,68.6,0,0,0,,0,0,45.9,8.9,235.9,1015.9,32.3,9.9,105,9,5,,2017-02-22T06:39:56,2017-02-22T17:39:33,0.87,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"72505394728,KEWR,72055399999,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-23,63,44.5,53.7,63,41.1,53.2,46.5,77.3,0,0,0,,0,0,17.2,7.3,248.1,1011.9,27.1,7.6,141.5,12.3,6,,2017-02-23T06:38:29,2017-02-23T17:40:43,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-24,68.2,54.2,60.7,68.2,54.2,60.7,51.9,73.6,0,0,0,,0,0,35.6,8.9,217.1,1012.9,13,9.9,183.9,15.7,7,,2017-02-24T06:37:01,2017-02-24T17:41:53,0.94,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-25,62.9,47.7,54.9,62.9,42.1,54.3,50.4,85.1,0.348,100,16.67,rain,0,0,32.1,14.9,134.3,1005.4,67.2,8.4,177.3,15.3,7,,2017-02-25T06:35:33,2017-02-25T17:43:02,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-26,46,37.2,41.3,42.9,31,36.7,21.3,45.6,0.05,100,12.5,rain,0,0,33.9,15.6,278,1015.7,51.1,9.9,196,17,7,,2017-02-26T06:34:03,2017-02-26T17:44:12,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-02-27,53.7,35,44,53.7,28,40.7,25.6,49.1,0.017,100,4.17,rain,0,0,32.2,13,251.3,1028.9,16.3,9.9,135,11.6,5,,2017-02-27T06:32:33,2017-02-27T17:45:21,0.04,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-02-28,58.7,45.1,50.9,58.7,43.3,50.4,41.2,70.3,0,0,0,,0,0,,8.2,80.9,1025.1,70.2,9.5,117.7,10.1,6,,2017-02-28T06:31:02,2017-02-28T17:46:29,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-01,67,53,59.5,67,53,59.5,53.2,80.6,0.063,100,12.5,rain,0,0,44,17.7,261.5,1004.8,58.3,9.7,118.5,10.1,5,,2017-03-01T06:29:31,2017-03-01T17:47:38,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-02,60.7,38,48.6,60.7,32.6,45.8,23.8,38.5,0.045,100,4.17,rain,0,0,42.1,24.4,279.8,1007.2,15.8,9.9,205.3,17.7,7,,2017-03-02T06:27:58,2017-03-02T17:48:46,0.15,Rain,Clear conditions throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-03,41.7,27.9,35,36.9,21.1,29.2,12.2,39.4,0,0,0,,0,0,31.3,14.3,280.9,1024,25.4,9.9,150.4,13.1,6,,2017-03-03T06:26:25,2017-03-03T17:49:54,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-04,32.8,20.6,26.7,26.5,11.4,19.6,5.6,41,0.017,100,4.17,snow,0,0,47.4,9.8,294.4,1033.4,29.4,9.7,142.8,12.4,5,,2017-03-04T06:24:52,2017-03-04T17:51:01,0.22,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-05,40.5,16.7,27.6,37.9,5.7,22.5,-0.1,31.9,0,0,0,,0,0,27.2,8.8,324.3,1036.3,0.5,9.9,228.3,19.7,8,,2017-03-05T06:23:17,2017-03-05T17:52:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-06,44.8,29.5,36.6,41,25.2,32.8,16,43.6,0,0,0,,0,0,35.6,11.3,160.4,1032.9,35,9.8,213.4,18.6,7,,2017-03-06T06:21:42,2017-03-06T17:53:15,0.29,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-07,55.7,41.2,47.2,55.7,39.2,45.4,41.1,79.7,0.084,100,16.67,rain,0,0,31.1,8.7,100.7,1024.7,71.5,9.3,78.3,6.8,3,,2017-03-07T06:20:07,2017-03-07T17:54:22,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-08,59.1,47.9,55,59.1,44.6,54.6,34.2,49.7,0.011,100,8.33,rain,0,0,30.8,20.8,268.9,1014.4,47.4,9.8,187.4,16.2,8,,2017-03-08T06:18:31,2017-03-08T17:55:28,0.36,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-09,63.5,48.9,55.4,63.5,48.9,55.4,21.9,27.7,0.056,100,12.5,rain,0,0,38,20.4,279.2,1014.5,24.7,9.9,225,19.4,8,,2017-03-09T06:16:55,2017-03-09T17:56:34,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-10,48.8,28,38.2,48.8,21.5,32.9,24.8,61.1,0.083,100,33.33,"rain,snow",0.1,0.1,45.2,14.6,16.9,1012.3,65.6,7.6,91.9,7.8,3,,2017-03-10T06:15:18,2017-03-10T17:57:40,0.43,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-11,32.5,19.7,26,28.7,6.7,19.2,9.1,48.7,0,0,0,,0.1,0.2,48.4,14.4,286.8,1021.6,52.7,9.8,134.4,11.6,4,,2017-03-11T06:13:41,2017-03-11T17:58:46,0.47,Partially cloudy,Partly cloudy throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-12,33.5,21.6,27.4,31.7,12.6,21.9,8.4,44.9,0,0,0,,0,0,32.2,14.1,291.4,1026.7,16.8,9.9,189.8,15.7,7,,2017-03-12T07:12:04,2017-03-12T18:59:51,0.5,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-13,38.5,22.8,29.3,35.6,13.9,23.4,10.5,46.2,0.049,100,12.5,"rain,snow",0.8,0.2,45.9,11.2,280,1030.8,17.2,9.8,222,19.1,8,,2017-03-13T07:10:26,2017-03-13T19:00:56,0.53,"Snow, Rain",Clear conditions throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-14,34.6,24.1,30.8,27.4,15.9,21.2,27.3,86.9,0.735,100,75,"rain,snow",4.3,3,43.2,29.2,25.6,1002.5,86.9,3.7,41.6,3.4,3,,2017-03-14T07:08:48,2017-03-14T19:02:01,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-15,29.4,21.7,25.7,26.8,9.4,17.2,14.6,62.7,0.038,100,12.5,"rain,snow",1,5.7,50.8,22.2,276.1,1003.9,50.8,9.7,109.3,9.3,4,,2017-03-15T07:07:09,2017-03-15T19:03:06,0.6,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-16,42.7,25,32.9,42.7,12.7,25.8,14.4,48.2,0.014,100,8.33,"rain,snow",0.9,5.9,53.2,16.1,277.2,1014.8,10.4,9.9,196.8,16.9,7,,2017-03-16T07:05:31,2017-03-16T19:04:11,0.63,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,snow,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-17,47.8,30,38,43.7,21.3,32.4,18.7,46.4,0.007,100,4.17,rain,0,2.9,56.4,12.2,267,1023.3,6.1,9.9,253.4,21.9,8,,2017-03-17T07:03:52,2017-03-17T19:05:15,0.66,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-18,38.2,35.7,36.9,33.6,25.5,29.5,26.8,68.2,0.016,100,20.83,rain,0,1.1,24.3,17.9,34.9,1022.5,60.2,9.3,110.2,9.4,4,,2017-03-18T07:02:13,2017-03-18T19:06:19,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-19,50.7,35.7,41.8,50.7,25.3,36.2,24.2,52.1,0.024,100,4.17,rain,0,0.9,29.2,21.1,33.9,1021.5,32.2,9.9,237.6,20.6,8,,2017-03-19T07:00:33,2017-03-19T19:07:24,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-20,54.6,34.9,43.8,54.6,29.5,41.1,17.9,36.9,0.014,100,8.33,rain,0,0.4,47.2,9.2,291.7,1019,25,9.9,249.5,21.8,8,,2017-03-20T06:58:54,2017-03-20T19:08:27,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-21,60,43.1,50.1,60,38.7,48.6,28.5,43.7,0.024,100,4.17,rain,0,0.2,50.6,8.2,252.9,1012.9,60.4,9.9,216.5,18.6,8,,2017-03-21T06:57:15,2017-03-21T19:09:31,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-22,51.2,27.9,39.1,51.2,21.5,35.3,12.1,33.2,0,0,0,,0,0.1,36.5,10.2,312.6,1020,9.1,9.9,265.8,23,9,,2017-03-22T06:55:35,2017-03-22T19:10:35,0.82,Clear,Clear conditions throughout the day.,clear-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-23,44.6,24.9,34.2,40.3,16.2,28.6,8.1,36,0.114,100,25,"rain,snow",0,0,52.8,10.5,268,1034.4,0.4,9.9,268.1,23.1,9,,2017-03-23T06:53:56,2017-03-23T19:11:38,0.86,"Snow, Rain",Clear conditions throughout the day with rain or snow.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-24,54.2,35.2,44.4,54.2,28.6,41,27.7,52,0,0,0,,0,0,27.8,12.5,245.5,1027.8,40,9.8,222.3,19.2,7,,2017-03-24T06:52:16,2017-03-24T19:12:42,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-25,56.4,44.8,51.2,56.4,38.5,50.1,38.2,61.8,0.001,100,4.17,rain,0,0,20.8,16.1,6.8,1022.6,24.5,9.8,130.8,11.5,6,,2017-03-25T06:50:37,2017-03-25T19:13:45,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-26,43.9,38.8,41,37.3,29.4,33.9,35,79.2,0.104,100,16.67,rain,0,0,23,17.9,41,1030,88,9.1,58.5,5.2,2,,2017-03-26T06:48:58,2017-03-26T19:14:48,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-27,53.5,38.9,44.5,53.5,31.3,40.8,41.6,89.8,0.143,100,25,rain,0,0,,13.2,38.3,1019.5,82.4,5.5,139.7,12.2,4,,2017-03-27T06:47:18,2017-03-27T19:15:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-28,47.8,42.1,44,44.6,34.9,38.8,42.1,93,0.462,100,62.5,rain,0,0,,16.2,46.4,1014,92.7,6.2,112.9,9.8,6,,2017-03-28T06:45:39,2017-03-28T19:16:55,0.02,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,72502014734,KNYC,72503014732"
new york city,2017-03-29,60.7,44,50.3,60.7,40,48.9,35.1,60.9,0.169,100,29.17,rain,0,0,43.3,13.2,0.7,1018,45.7,9.7,269.4,23.1,9,,2017-03-29T06:44:00,2017-03-29T19:17:58,0.05,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-30,51.1,39.7,44.5,51.1,34.2,41.2,26.4,49.3,0.276,100,25,rain,0,0,47.2,15.6,43.8,1023.2,30.2,9.9,270.6,23.3,9,,2017-03-30T06:42:21,2017-03-30T19:19:01,0.09,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
new york city,2017-03-31,43.3,38.9,40.7,42,29.4,33.8,37.7,89.4,1.266,100,95.83,rain,0,0,37.2,25,59.1,1015.2,90.4,5.8,40.7,3.6,1,,2017-03-31T06:40:43,2017-03-31T19:20:04,0.13,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"72505394728,72055399999,KEWR,KLGA,KNYC,72503014732"
